62.29605588;0.58961961;63.18140444;1.10493179;62.40407025;1.38040411
62.28075542;0.59140372;63.17437245;1.1050127;62.41195334;1.37975707
62.26349228;0.59349768;63.16731966;1.10509989;62.41984689;1.37910424
62.24434701;0.59590502;63.16024633;1.10519342;62.42775068;1.37844559
62.22344487;0.59862434;63.1531527;1.10529332;62.43566448;1.37778106
62.2009111;0.6016542;63.146039;1.10539964;62.44358807;1.37711059
62.17687097;0.60499321;63.13890549;1.10551241;62.45152123;1.37643414
62.15144973;0.60863996;63.13175243;1.10563168;62.45946372;1.37575164
62.12477266;0.61259301;63.12458006;1.10575748;62.46741533;1.37506302
62.096965;0.61685097;63.11738864;1.10588984;62.47537583;1.37436824
62.06815201;0.62141243;63.11017844;1.10602878;62.48334498;1.37366722
62.03845896;0.62627596;63.10294972;1.10617434;62.49132257;1.3729599
62.00801111;0.63144016;63.09570274;1.10632654;62.49930835;1.37224622
61.97693354;0.63690273;63.08843777;1.10648539;62.50730211;1.37152611
61.94534698;0.64263701;63.08115508;1.10665092;62.5153036;1.37079952
61.91336724;0.64858935;63.07385496;1.10682313;62.52331259;1.37006637
61.88110993;0.65470474;63.06653768;1.10700204;62.53132886;1.36932661
61.84869061;0.66092814;63.05920351;1.10718767;62.53935216;1.36858016
61.81622487;0.66720454;63.05185276;1.10738;62.54738225;1.36782699
61.78382831;0.67347889;63.04448569;1.10757905;62.55541891;1.36706701
61.7516165;0.67969619;63.03710261;1.10778481;62.56346188;1.36630017
61.71970502;0.68580139;63.0297038;1.10799728;62.57151093;1.36552642
61.68820946;0.69173949;63.02228957;1.10821644;62.57956581;1.3647457
61.65724541;0.69745544;63.01486022;1.1084423;62.58762628;1.36395796
61.62692845;0.70289422;63.00741604;1.10867483;62.59569209;1.36316314
61.44507862;0.73627952;62.99995734;1.10891402;62.603763;1.36236119
61.29175713;0.76674992;62.99248444;1.10915985;62.61183874;1.36155206
61.15566487;0.79579194;62.98499765;1.10941229;62.61991908;1.3607357
61.02991711;0.82433866;62.97749728;1.10967132;62.62800375;1.35991208
60.90999528;0.85302912;62.96998365;1.1099369;62.6360925;1.35908114
60.79273342;0.88233679;62.96245707;1.110209;62.64418508;1.35824285
60.6757766;0.9126383;62.95491789;1.11048759;62.65228121;1.35739716
60.55727325;0.94425242;62.94736642;1.11077263;62.66038064;1.35654405
60.43569181;0.97746322;62.939803;1.11106406;62.66848311;1.35568348
60.30970753;1.01253405;62.93222796;1.11136185;62.67658835;1.35481541
60.17813127;1.04971597;62.92464163;1.11166595;62.68469608;1.35393982
60.03986515;1.08925224;62.91704435;1.1119763;62.69280603;1.35305668
59.89387681;1.1313799;62.90943648;1.11229284;62.70091794;1.35216598
59.73918806;1.17632877;62.90181834;1.11261553;62.70903153;1.35126768
59.57487581;1.22431772;62.8941903;1.11294429;62.71714651;1.35036178
59.40008518;1.27554819;62.88655269;1.11327906;62.72526261;1.34944825
59.21405516;1.33019433;62.87890588;1.11361977;62.73337954;1.34852709
59.01615862;1.38838932;62.87125022;1.11396636;62.74149701;1.34759829
58.80595821;1.45020715;62.86358606;1.11431874;62.74961475;1.34666184
58.5832804;1.51563944;62.85591377;1.11467685;62.75773245;1.34571774
58.34830873;1.58456673;62.84823371;1.1150406;62.76584983;1.34476599
58.10169649;1.65672457;62.84054624;1.11540991;62.77396658;1.3438066
57.84469609;1.7316652;62.83285174;1.1157847;62.78208242;1.34283957
57.57929853;1.80871717;62.82515057;1.11616487;62.79019703;1.34186491
57.30830339;1.88696414;62.8174431;1.11655035;62.79831012;1.34088263
57.03381374;1.96563903;62.8097297;1.11694103;62.80642137;1.33989275
56.75667288;2.0442841;62.80201076;1.11733683;62.81453049;1.33889529
56.47767047;2.1224444;62.79428665;1.11773764;62.82263716;1.33789027
56.19758715;2.19965922;62.78655774;1.11814337;62.83074107;1.33687772
55.91717697;2.27546992;62.77882442;1.11855391;62.83884189;1.33585767
55.63714974;2.3494277;62.77108708;1.11896916;62.84693933;1.33483014
55.3581541;2.42110123;62.76334609;1.11938902;62.85503304;1.33379518
55.08076166;2.49008374;62.75560183;1.11981337;62.86312272;1.33275282
54.80545294;2.55599927;62.74785471;1.12024211;62.87120803;1.3317031
54.53260537;2.618508;62.74010509;1.12067513;62.87928865;1.33064607
54.26248356;2.67731037;62.73235338;1.1211123;62.88736425;1.32958177
53.99523222;2.73215002;62.72459997;1.12155352;62.89543449;1.32851026
53.73087141;2.78281535;62.71684523;1.12199867;62.90349905;1.32743158
53.46929429;2.82913993;62.70908957;1.12244763;62.91155759;1.3263458
53.2102669;2.87100161;62.70133337;1.12290026;62.91960976;1.32525297
52.95342973;2.90832065;62.69357704;1.12335646;62.92765524;1.32415315
52.69830063;2.94105692;62.68582095;1.1238161;62.93569367;1.32304641
52.44427869;2.96920636;62.67806551;1.12427904;62.94372472;1.32193282
52.19064844;2.99279686;62.67031112;1.12474516;62.95174803;1.32081245
51.9365841;3.01188377;62.66255816;1.12521433;62.95976326;1.31968536
51.68115324;3.02654524;62.65480702;1.1256864;62.96777006;1.31855164
51.42331958;3.03687741;62.64705811;1.12616125;62.97576809;1.31741136
51.16194435;3.04298966;62.63931182;1.12663872;62.98375697;1.31626461
50.89578598;3.045;62.63156854;1.12711868;62.99173637;1.31511146
49.87460383;3.045;62.62382866;1.12760097;62.99970593;1.31395201
48.85342168;3.045;62.61609259;1.12808543;63.00766529;1.31278634
47.83223954;3.045;62.6083607;1.12857189;63.01561408;1.31161453
46.81105739;3.045;62.60063339;1.12906019;63.02355196;1.31043669
45.78987524;3.045;62.59291105;1.12955011;63.03147855;1.3092529
44.76869309;3.045;62.58519407;1.13004144;63.0393935;1.30806327
43.74751094;3.045;62.57748283;1.1305339;63.04729644;1.30686789
42.72632879;3.045;62.5697777;1.13102713;63.05518701;1.30566686
41.70514664;3.045;62.56207904;1.13152051;63.06306484;1.30446029
40.68396449;3.045;62.55438698;1.13201009;63.07092957;1.30324828
39.66278234;3.045;62.54670176;1.13249384;63.07878083;1.30203094
38.64160019;3.045;62.53902406;1.13297558;63.08661824;1.30080837
37.62041804;3.045;62.53135433;1.13345604;63.09444145;1.29958068
36.59923589;3.045;62.52369297;1.13393552;63.10225007;1.29834799
35.57805374;3.045;62.5160404;1.13441418;63.11004375;1.2971104
34.55687159;3.045;62.50839701;1.13489208;63.1178221;1.29586804
33.53568944;3.045;62.50076319;1.13536924;63.12558476;1.29462101
32.51450729;3.045;62.49313933;1.13584566;63.13333136;1.29336945
31.49332514;3.045;62.48552583;1.13632132;63.14106152;1.29211345
30.47214299;3.045;62.47792306;1.13679616;63.14877487;1.29085315
